"回答日時","受付番号","回答ユーザ","第８回:キーワード①","第８回:キーワード②","第８回:キーワード③","第８回:キーワード④","第８回:キーワード⑤"
"2022/06/08 23:39","3346","26020571","マルチカルチャーにおいて、褒めることはやる気に繋がる","様々なアルバイトをすることで自分の適性を理解する","みんなの前で自分の感覚や意見を共有することが重要である","人生はすごろくであり、失敗してもいいからキャリアを盾に考えずに前に進むべきである","ブランドはブームを作り、その中でもブルーボトルは文化を作っている"
"2022/06/08 23:39","3345","25021169","学生時代のバイト経験","とにかく褒める","次の仕事で前の仕事が生きる","新しい事業","頭で考えすぎない"
"2022/06/08 23:38","3344","24021169","様々なことに挑戦して、適正な物を見つける","仕事に誠意を持って実績を上げる","ブームから文化へ","常に変化することに対して臨機応変に対応する","周りの繋がりを大切にする"
"2022/06/08 23:37","3343","25022202","経験の蓄積","アルバイト経験","失敗するべき","転職≠ネガティブ","好きなことからトライしてみる"
"2022/06/08 23:37","3342","29022206","意識して人を褒める","アルバイトを通して自分の適性を知る　　","やるかやらないかだったら、やる　そして選択した責任は自分でとる","国の違いを聞き入れる","誰と一緒に仕事をしたいか"
"2022/06/08 23:36","3341","24020298","自分の適性に徐々に気づいていった","信頼されることが仕事のやりがいにつながる","信頼を持って仕事に取り組んで実績出したことが仕事に繋がった","失敗しても前に進む","今できること打ち込めること見つける"
"2022/06/08 23:36","3340","26021068","マルチカルチャーの中で働ける","褒めることが大事","地元の人を大事に","人生はすごろく","失敗してもいい"
"2022/06/08 23:36","3339","23021476","人を褒める","怒られた経験を生かす","０から１を作り上げる","国や文化の違いを聞き入れる","失敗した方がよい"
"2022/06/08 23:36","3338","22022734","心の声をきく","失敗は経験","とりあえず1歩踏み出す","自分の適正に気づく","やると決めたらやる"
"2022/06/08 23:35","3337","22022481","縦のつながりも横のつながりも大切にする","さまざまな経験を学生のうちにして、知識を深める","失敗を恐れず、好きなことに挑戦する","ブームを文化にする","人だからこそ価値をつけることができる仕事をする"
"2022/06/08 23:35","3336","26021212","マルチカルチャーの中で働くことが刺激的","アルバイトなどの経験をとおして自分の適性を知れる","相手を褒めることがやる気に繋がる","目の前にあること、今できることをがむしゃらに成し遂げていく","人との繋がりが大学の意義、財産"
"2022/06/08 23:34","3335","23021068","様々なバイトをすることで自分の適性に気づく。","ブランドはブームをつくるものである。","何か打ち込めることを見つけることが大事。","チームを作るにはどういう人と働くかが大切。","どのような仕事を任されるのかは新人時代においては運命である。"
"2022/06/08 23:32","3334","27020245","任されることは頼られていること","人から必要とされると嬉しい","言われたら100返したいと思いながら仕事をしている","やっていることで結果がでたらみんなの前で褒める","国の違いをちゃんと聞き入れる"
