回答日時,受付番号,回答ユーザ,第８回:キーワード①,第８回:キーワード②,第８回:キーワード③,第８回:キーワード④,第８回:キーワード⑤
2022/11/13 21:35,1538,29021474,ブランドのやるべき事と国からのニーズは別のものであり、一緒にしてしまうとブランドからズレてしまう,一緒に空間を作ることが大切で、みんなで意見を共有することは大切だし、楽しいことである,学生の間では色んな経験をすることが大切。転けて前に進んでいくことが大切。目標から逆算しての教育は多いが、踏み出すことが大切, ブランドはブームをつくる。ブームから文化を作る。店舗ができることで、街の雰囲気を変えることが出来る,常に目の前にあることを一生懸命取り組んでいく。人のことを思って行動することが大切
2022/11/13 21:34,1537,26022688,授業の知識は仕事でも役に立つ。,任されるとは頼られることなので嬉しい。,新人時代の仕事を決められるのは運命だが、その仕事を続けられるのは実力。,好きだと思うことをとことんトライする。,頭で判断すると鈍くなるので、心で判断する。
2022/11/13 21:31,1536,25021683,様々な経験を通して自分の適性を探す,仕事を任され続けるということはその仕事に対して誠実に実績を積み上げて信頼されているということ,分からない、はじめての分野でも自分の足で調べて理解する力,ブランドはブームを創る、ブームを文化へ,今できること、今打ち込めることを見つける
2022/11/13 21:26,1534,37022608,積極的に褒める,詳しくない分人に聞く,ブームから文化にする,現地の人と心を通わせる,自分が打ち込めることを見つける
2022/11/13 21:24,1533,23021212,机の高さを高くして無駄な会議を避ける。,疑問からブランディングを行う。,悩むときは、後の選択肢が多いものを選ぶ。,自分を知る。,任される＝頼られている、信頼されている、などというポジティブな発想転換。
2022/11/13 21:23,1532,39022080,自分を分析する,心を通わせる,ブームから文化にしていく,自分で開拓していく,責任感
2022/11/13 21:21,1531,23022045,何を目指せば良いか分からない気はアルバイトなどを通して自分を知る,ブームから文化へ,感性を研ぎ澄ますための経験,前に進むなら失敗しても良い,とりあえずは1歩を踏み出す
2022/11/13 21:21,1530,23021036,やりながら学んでいる。その過程が自分としては刺激的。,褒めることを意識。みんなの前で褒める。,0から1,好きだと思うことをどんどんトライしてみる。,詳しくないから積極的に聞く。
2022/11/13 21:20,1529,31022115,心の声を大切にする,様々なことをこなしながら学んでいく,目の前のことをしっかりと成し遂げる,失敗は沢山する,様々なアルバイトをして自分の適性を探す
2022/11/13 21:17,1528,26022486,アルバイトを通じて徐々に適性を見つけた,仕事で信頼されないと任され続けることはない,現地スタッフと心通わせる,ブームから文化にした,学生時代にやりたい事をしつつ､仕事に繋がる発端を探す
2022/11/13 21:17,1527,24021354,文化の違いを意識する,色々なアルバイトをしてみる,幅の広さで考えてみる,人に必要とされることの積み重ね,仕事に誠意を持つ
2022/11/13 21:17,1526,29022369,アルバイトから自分の適正を探す,大学生活の中で自分が打ち込めるものを探す,失敗したことから学ぶ,仕事を任される人になるために誠実に働く,感性を磨く
2022/11/13 21:15,1525,23022510,ゼロから1,誠意,失敗は経験,好きなことをトライ,心の声
2022/11/13 21:12,1524,22021131,様々なことから自己分析,怒られる経験も大切,任され続けるのは実績と信頼によるもの,ブームから文化へ,目の前のことをやり続ける
2022/11/13 21:08,1523,26022112,学生時代に、サークル活動など自分はこれをやったなとか自分はこれを頑張ったなと言えることを学内でつくるとよい,いま財産だと思うことは、総合政策部時代の仲間達。当時あまりそこまで接点がなく、仲良くなかったけど、仕事上接点が生まれてまた再会して話したり意見を交換したりして、救われたり、助けられたりする。,関学はすごく大きいので、世界のどこにいっても繋がり、パイプがあるというのは心強い。関学ということでグッと距離がちぢまる,褒めることはすごく大事で、ちゃんと見ていることを伝えて、レコグニションをすることでやる気が上がる。褒められるのはみんなすき。嫌な人はいない。フィードバックもはっきり。以上のことを海外にいる時に学んだ。,喜びの瞬間は任されるとき。任されるということは頼られているということ。信頼されているという証。その積み重ねで行動して、達成して、その繰り返しが嬉しい。
2022/11/13 21:06,1522,24020709,新しいことをする重要さ,マネージメントでは褒めること,自分の適性をわからないながら探す,何か打ち込めることをする,今しかできないことをする
