回答日時,受付番号,学籍番号,1,2,3,4,5
2023/4/29 21:55,1727976,25020226,やるからには全力でやる,転がってるチャンスを掴む,信頼→自信→実績のサイクルにのれるよう尽力する,やり切ることを意識する,責任感を持つ
2023/4/29 21:55,1727975,29023468,やると決めたら楽しむ。,一つ一つの仕事や依頼人に真剣に向き合う。,依頼人に聞かれる前にこちらから連絡することで、信頼関係を築く一つのきっかけに。,法律の勉強は、どんな仕事をしても、何かしら役に立つことがある。,好奇心を持って、色々な所へ足を運び、色々な経験をする。
2023/4/29 21:53,1727970,32021575,やると決めたら楽しむ,心掛けていることとして来た波にはのる,お金は降ってこない自分が努力をしたりしない限り、得られるものはない,Masteryforserviceについて他者の利益のために活用できる方法をいつも探している,好奇心を持ち、色々な現場に足を運び自ら体験、経験する
2023/4/29 21:52,1727969,36023319,大学に通うことで人生がそこで始まったような気がする。すべての出発点になっていると思う。,好奇心をもって自分の足で歩いていろいろな価値を見つけてたり楽しんで学生生活をおくることが大切,声をかけていただいたことに関しては極力乗るようにしている。乗ったからには相手に返すようにしている。,依頼された後にこんな人だと思ってもらいたくなかったので顔写真を公開していた。,自分の知識をだれのために使うのかを考えたときに弁護士はわかりやすく奉仕のために練達できると思う。
2023/4/29 21:50,1727964,24023815,やると決めたら楽しむ,前向きに考えないとしんどいことがある,良いボスに巡り合うための運も大切,弁護士は第三者的な視点で見ることが大切,行ける環境なら留学は行った方がいい
2023/4/29 21:50,1727965,31023083,やると決めたら楽しむ,嫌だからやりませんはない,弁護士の仕事は第三者的に全力を尽くすこと,やりがい→相談者の表情が変わるとき,前向きに捉えられる人でないと難しい
2023/4/29 21:49,1727963,25023133,やると決めたら楽しむ,実績→信頼→自信,自分の足を運んで経験する,人の役に立つ仕事,波に乗る
2023/4/29 21:47,1727956,29022059,偉い人のそばについて学ぶこと,人に聞くことの大切さ,人のために役立つことをする,努力をすることの大切さ,１つのことに真剣になってする
2023/4/29 21:47,1727955,29022496,やると決めたら楽しむ。楽しむと決めることが大切。,弁護士の仕事は第三者的視点から俯瞰して、クライアントの将来も考えながら全力を尽くす必要がある。,法律問題は決断の連続である。決断が鈍るということは、説明が十分でなかったり、情報が足りていない証拠。,新しいことにチャレンジするときには、来た波に乗ることが大切。それがきっかけになることもある。,実際に現地に足を運び、体験することが大切。人生における契機になることもある。
2023/4/29 21:41,1727947,31023388,関学にはさまざまな留学制度があり、それを是非活用するべきだということ。,人との出会いが自分を助けてくれるということ。,色んな現場に足を運んで自ら体験することでそれが経験となる。,マスタリーフォーサービス自分の利益だけでなく、他人の利益のために行動する。,やると決めたら楽しむ。楽しむということは自分の意志で決めれる。それが未来を作ってくれる。
2023/4/29 21:39,1727937,24022259,やると決めたことは楽しんでやる,人との出会いを大切にする,来た波に乗ってみる,実績、信頼、自信の順番で正のスパイラルは起こる,自分のペースで人に振り回されず何事にも挑戦する
2023/4/29 21:37,1727930,34023260,やると決めたら楽しむ,来た波には乗る,弁護士とは第三者の視点で全力を尽くす仕事,弁護士とは人の役に立てるということが実感できる仕事,人の役に立ったことが目に見えた時、自信につながる
2023/4/29 21:37,1727928,24023855,弁護士の小島さんはとても純粋な人。,何かをやると決めたら楽しむ、楽しむと決める。,仕事をするうえで、自分が役に立ったと感じた時の達成感は物凄い。,自分の存在がちっぽけだと思うのが大人の始まりであり、その時には自分で考えて行動するのが大切。,仕事をするときに困難にも楽しむ、負け試合だと思ってもどうにか成功に持っていく熱意が必要。
2023/4/29 21:36,1727923,24023506,弁護士は第三者的にみる。その人にとってどういう人であるか,人の役に立っていると実感できる。,目の前にある仕事に取組む,やると決めたら楽しむ,委任状などの重さは弁護士と顧客で違う真剣に取り組むことが信頼につながる
2023/4/29 21:27,1727914,39023017,やると決めたら楽しむ。,自分で考えて自分で行動する。,実績、信頼、自信のサイクル。,自分の意志で決める。,波が来たらちゃんと返す。
2023/4/29 21:27,1727912,36022036,来た波には乗る,結果まで想像しすぎない,お金は降ってこない,真剣勝負,自信の正のスパイラル
